split,formula,reaction,endpoint,n_atoms,dft_energy_eV,mace_energy_eV,endpoint_energy_error_eV
train,C2H3N3O,rxn3457,product,9,-8633.007291382572,-8641.329944210562,-8.322652827990
train,C2H3N3O,rxn3458,reactant,9,-8637.127714607250,-8645.544874218680,-8.417159611430
train,C2H3N3O,rxn3458,transition_state,9,-8634.414997163411,-8642.783505776579,-8.368508613168
train,C2H3N3O,rxn3458,product,9,-8636.386898569604,-8644.933955486513,-8.547056916908
train,C2H3N3O,rxn3459,reactant,9,-8637.127714607250,-8645.544874218680,-8.417159611430
train,C2H3N3O,rxn3459,transition_state,9,-8634.693290774674,-8643.032820861546,-8.339530086872
train,C2H3N3O,rxn3459,product,9,-8636.746893990146,-8645.257162762695,-8.510268772548
train,C2H3N3O,rxn3460,reactant,9,-8637.127714607250,-8645.544874218680,-8.417159611430
train,C2H3N3O,rxn3460,transition_state,9,-8634.036491454022,-8640.408068723889,-6.371577269867
train,C2H3N3O,rxn3460,product,9,-8635.573124373675,-8642.023549991143,-6.450425617468
train,C2H3N3O,rxn3461,reactant,9,-8637.127714607250,-8645.544874218680,-8.417159611430
train,C2H3N3O,rxn3461,transition_state,9,-8634.123659501111,-8642.302277063267,-8.178617562156
train,C2H3N3O,rxn3461,product,9,-8636.177979918839,-8644.648956362140,-8.470976443301
train,C2H3N3O,rxn3843,reactant,9,-8635.989102509693,-8644.464023930472,-8.474921420779
train,C2H3N3O,rxn3843,transition_state,9,-8633.371288764103,-8641.793122648114,-8.421833884011
train,C2H3N3O,rxn3843,product,9,-8635.591497014626,-8643.999897273656,-8.408400259030
train,C2H3N3O,rxn3844,reactant,9,-8635.989102509693,-8644.464023930472,-8.474921420779
train,C2H3N3O,rxn3844,transition_state,9,-8633.497075363357,-8641.271562802694,-7.774487439337
train,C2H3N3O,rxn3844,product,9,-8635.469252117837,-8644.042513959988,-8.573261842152
train,C2H3N3O,rxn3845,reactant,9,-8635.989102509693,-8644.464023930472,-8.474921420779
train,C2H3N3O,rxn3845,transition_state,9,-8631.940527629831,-8640.712311907884,-8.771784278053
train,C2H3N3O,rxn3845,product,9,-8633.461311819936,-8642.046880977205,-8.585569157269
train,C2H3N3O,rxn3846,reactant,9,-8635.989102509693,-8644.464023930472,-8.474921420779
train,C2H3N3O,rxn3846,transition_state,9,-8631.812362109142,-8639.156930766940,-7.344568657798
train,C2H3N3O,rxn3846,product,9,-8632.247114121641,-8640.489151377838,-8.242037256197
train,C2H3N3O,rxn3847,reactant,9,-8635.989102547624,-8644.464023936445,-8.474921388821
train,C2H3N3O,rxn3847,transition_state,9,-8632.065053935457,-8639.513744205533,-7.448690270076
train,C2H3N3O,rxn3847,product,9,-8633.630385577126,-8641.274693286296,-7.644307709170
train,C2H3N3O,rxn3848,reactant,9,-8635.989102509693,-8644.464023930472,-8.474921420779
train,C2H3N3O,rxn3848,transition_state,9,-8633.621745264880,-8641.292438395356,-7.670693130476
train,C2H3N3O,rxn3848,product,9,-8635.778888564435,-8644.288049226034,-8.509160661599
train,C2H3N3O,rxn3849,reactant,9,-8635.989102509693,-8644.464023930472,-8.474921420779
train,C2H3N3O,rxn3849,transition_state,9,-8632.065306446588,-8639.519143225032,-7.453836778444
train,C2H3N3O,rxn3849,product,9,-8633.379348271465,-8642.098003276575,-8.718655005110
train,C2H3N3O,rxn3850,reactant,9,-8635.989102509693,-8644.464023930472,-8.474921420779
train,C2H3N3O,rxn3850,transition_state,9,-8631.847600094981,-8640.625010731535,-8.777410636554
train,C2H3N3O,rxn3850,product,9,-8633.322128999478,-8641.975429111122,-8.653300111644
train,C2H3N3O,rxn3851,reactant,9,-8635.989102509693,-8644.464023930472,-8.474921420779
train,C2H3N3O,rxn3851,transition_state,9,-8632.130629722536,-8640.212832687437,-8.082202964901
train,C2H3N3O,rxn3851,product,9,-8635.025109167824,-8643.055625226427,-8.030516058603
train,C2H3N3O,rxn4176,reactant,9,-8634.726572817272,-8643.171852815321,-8.445279998050
train,C2H3N3O,rxn4176,transition_state,9,-8631.471662218728,-8640.026124258104,-8.554462039376
train,C2H3N3O,rxn4176,product,9,-8633.651680678568,-8642.129697805751,-8.478017127183
train,C2H3N3O,rxn4177,reactant,9,-8634.726572817272,-8643.171852815323,-8.445279998052
train,C2H3N3O,rxn4177,transition_state,9,-8631.196497214696,-8638.123813918435,-6.927316703739
train,C2H3N3O,rxn4177,product,9,-8632.996881884485,-8641.557677844825,-8.560795960340
train,C2H3N3O,rxn4331,reactant,9,-8636.028818713412,-8644.462512796434,-8.433694083022
train,C2H3N3O,rxn4331,transition_state,9,-8632.506354902025,-8638.901192286346,-6.394837384321
train,C2H3N3O,rxn4331,product,9,-8632.965030018731,-8641.621991804846,-8.656961786115
train,C2H3N3O,rxn4332,reactant,9,-8636.028818713412,-8644.462512796434,-8.433694083022
train,C2H3N3O,rxn4332,transition_state,9,-8632.820640150574,-8641.326831079676,-8.506190929102
train,C2H3N3O,rxn4332,product,9,-8635.085357254833,-8643.573779087894,-8.488421833061
train,C2H3N3O,rxn4333,reactant,9,-8636.028818713412,-8644.462512796434,-8.433694083022
train,C2H3N3O,rxn4333,transition_state,9,-8633.138899606349,-8641.782308601883,-8.643408995535
train,C2H3N3O,rxn4333,product,9,-8634.026023873204,-8642.533969527558,-8.507945654354
train,C2H3N3O,rxn4334,reactant,9,-8636.028818713412,-8644.462512796434,-8.433694083022
train,C2H3N3O,rxn4334,transition_state,9,-8632.511619629726,-8639.372463050982,-6.860843421257
train,C2H3N3O,rxn4334,product,9,-8634.559516962809,-8641.002649684744,-6.443132721935
train,C2H3N3O,rxn4335,reactant,9,-8636.028818713412,-8644.462512796434,-8.433694083022
train,C2H3N3O,rxn4335,transition_state,9,-8632.880123278526,-8641.575690205773,-8.695566927247
train,C2H3N3O,rxn4335,product,9,-8634.301930073540,-8642.809019042379,-8.507088968840
train,C2H3N3O,rxn8938,reactant,9,-8636.718462871620,-8645.219383103613,-8.500920231992
train,C2H3N3O,rxn8938,transition_state,9,-8633.643756511688,-8641.316661922241,-7.672905410553
train,C2H3N3O,rxn8938,product,9,-8636.356075538846,-8644.894410683162,-8.538335144316
train,C2H3N3O,rxn8965,reactant,9,-8636.660733526041,-8645.213042562014,-8.552309035973
train,C2H3N3O,rxn8965,transition_state,9,-8629.652866927127,-8636.795802462524,-7.142935535398
train,C2H3N3O,rxn8965,product,9,-8632.771630555086,-8640.758988394784,-7.987357839698
train,C2H3N3O,rxn9318,reactant,9,-8635.759987763571,-8644.383756472296,-8.623768708725
train,C2H3N3O,rxn9318,transition_state,9,-8633.159834697099,-8641.858660314701,-8.698825617603
train,C2H3N3O,rxn9318,product,9,-8634.292943196648,-8643.029225023407,-8.736281826759
train,C2H3N3O,rxn9391,reactant,9,-8635.989102547624,-8644.464023936445,-8.474921388821
train,C2H3N3O,rxn9391,transition_state,9,-8630.951855428275,-8641.489303770528,-10.537448342253
train,C2H3N3O,rxn9391,product,9,-8632.358802816414,-8640.919574573885,-8.560771757471
test,C2H3N3O2,rxn10005,reactant,10,-10682.988580038365,-10693.418396278095,-10.429816239730
test,C2H3N3O2,rxn10005,transition_state,10,-10679.096567675950,-10688.076983010256,-8.980415334307
test,C2H3N3O2,rxn10005,product,10,-10680.178573114146,-10688.853526014584,-8.674952900437
test,C2H3N3O2,rxn8548,reactant,10,-10682.988580038365,-10693.418396278095,-10.429816239730
test,C2H3N3O2,rxn8548,transition_state,10,-10680.200500017250,-10690.445784384792,-10.245284367542
test,C2H3N3O2,rxn8548,product,10,-10681.208066140387,-10691.713200863802,-10.505134723415
test,C2H3N3O2,rxn8549,reactant,10,-10682.988580036135,-10693.418396284897,-10.429816248761
test,C2H3N3O2,rxn8549,transition_state,10,-10680.162790524131,-10690.615220876402,-10.452430352270
test,C2H3N3O2,rxn8549,product,10,-10682.569503933753,-10693.024321563822,-10.454817630069
test,C2H3N3O2,rxn8550,reactant,10,-10682.988580036135,-10693.418396284897,-10.429816248761
test,C2H3N3O2,rxn8550,transition_state,10,-10678.813111965845,-10688.729402410867,-9.916290445022
test,C2H3N3O2,rxn8550,product,10,-10680.375680076348,-10690.558873449709,-10.183193373361
test,C2H3N3O2,rxn8551,reactant,10,-10682.988580038365,-10693.418396278095,-10.429816239730
test,C2H3N3O2,rxn8551,transition_state,10,-10680.481986099749,-10690.866408812532,-10.384422712783
test,C2H3N3O2,rxn8551,product,10,-10682.634482157382,-10693.148912148503,-10.514429991121
train,C2H3N5,rxn8198,reactant,10,-9568.040957030649,-9577.480158559147,-9.439201528498
train,C2H3N5,rxn8198,transition_state,10,-9562.846035698858,-9569.718073593449,-6.872037894591
train,C2H3N5,rxn8198,product,10,-9566.683581228170,-9576.127208732325,-9.443627504155
train,C2H3N5,rxn8199,reactant,10,-9568.040957005967,-9577.480158555243,-9.439201549276
train,C2H3N5,rxn8199,transition_state,10,-9564.513933532588,-9573.160457471638,-8.646523939051
train,C2H3N5,rxn8199,product,10,-9564.801714400772,-9574.549072847265,-9.747358446493
train,C2H3N5,rxn8200,reactant,10,-9568.040957030649,-9577.480158559147,-9.439201528498
train,C2H3N5,rxn8200,transition_state,10,-9564.113166219802,-9574.028903397460,-9.915737177658
train,C2H3N5,rxn8200,product,10,-9566.567522044470,-9575.878758416071,-9.311236371601
train,C2H3N5,rxn8201,reactant,10,-9568.040957030649,-9577.480158559147,-9.439201528498
train,C2H3N5,rxn8201,transition_state,10,-9563.926306102974,-9571.652107125126,-7.725801022152
train,C2H3N5,rxn8201,product,10,-9564.830535392904,-9574.061413622147,-9.230878229242
train,C2H3N5,rxn8202,reactant,10,-9568.040957005967,-9577.480158555245,-9.439201549278
train,C2H3N5,rxn8202,transition_state,10,-9564.367542599050,-9572.151751338964,-7.784208739915
train,C2H3N5,rxn8202,product,10,-9565.984192950888,-9575.516396268153,-9.532203317265
train,C2H3N5,rxn8203,reactant,10,-9568.040957030649,-9577.480158559147,-9.439201528498
train,C2H3N5,rxn8203,transition_state,10,-9564.143943881234,-9572.197717369218,-8.053773487984
train,C2H3N5,rxn8203,product,10,-9565.486927296361,-9575.300730434992,-9.813803138632
train,C2H3N5,rxn8204,reactant,10,-9568.040957005967,-9577.480158555245,-9.439201549278
train,C2H3N5,rxn8204,transition_state,10,-9565.243621627687,-9573.183701102536,-7.940079474849
train,C2H3N5,rxn8204,product,10,-9565.594646009098,-9573.866251182601,-8.271605173502
train,C2H3N5,rxn8205,reactant,10,-9568.040957030649,-9577.480158559147,-9.439201528498
train,C2H3N5,rxn8205,transition_state,10,-9564.169602474603,-9574.369997022164,-10.200394547561
train,C2H3N5,rxn8205,product,10,-9566.339471043535,-9575.866320540959,-9.526849497424
train,C2H3NO,rxn3839,reactant,7,-5657.031455911306,-5662.880039335780,-5.848583424474
train,C2H3NO,rxn3839,transition_state,7,-5653.353933748140,-5659.208375614369,-5.854441866230
train,C2H3NO,rxn3839,product,7,-5653.742359707931,-5660.124076242157,-6.381716534226
train,C2H3NO,rxn3840,reactant,7,-5657.031455911306,-5662.880039335780,-5.848583424474
train,C2H3NO,rxn3840,transition_state,7,-5654.575850226806,-5659.824439486898,-5.248589260092
train,C2H3NO,rxn3840,product,7,-5656.261917707703,-5662.143399901101,-5.881482193398
train,C2H3NO,rxn3841,reactant,7,-5657.031455911306,-5662.880039335780,-5.848583424474
train,C2H3NO,rxn3841,transition_state,7,-5653.773458785547,-5659.417912482830,-5.644453697283
train,C2H3NO,rxn3841,product,7,-5655.804028588183,-5661.091145402791,-5.287116814608
train,C2H3NO,rxn3842,reactant,7,-5657.031455911605,-5662.880039340679,-5.848583429074
train,C2H3NO,rxn3842,transition_state,7,-5652.158378244580,-5657.943019793628,-5.784641549048
train,C2H3NO,rxn3842,product,7,-5654.768163268735,-5660.243032934109,-5.474869665373
train,C2H3NO2,rxn0934,reactant,8,-7704.504982409532,-7712.049048218257,-7.544065808725
train,C2H3NO2,rxn0934,transition_state,8,-7701.711509582953,-7706.597972793400,-4.886463210447
train,C2H3NO2,rxn0934,product,8,-7702.530359776300,-7706.376022551086,-3.845662774786
train,C2H3NO2,rxn0935,reactant,8,-7704.504982409532,-7712.049048218257,-7.544065808725
train,C2H3NO2,rxn0935,transition_state,8,-7702.147902257646,-7709.656853220573,-7.508950962927
train,C2H3NO2,rxn0935,product,8,-7703.796338054450,-7711.428100625410,-7.631762570960
train,C2H3NO2,rxn0936,reactant,8,-7704.504982408825,-7712.049048220020,-7.544065811196
train,C2H3NO2,rxn0936,transition_state,8,-7700.919676848544,-7707.715651976191,-6.795975127648
train,C2H3NO2,rxn0936,product,8,-7701.785592306106,-7708.707992263854,-6.922399957748
train,C2H3NO2,rxn0937,reactant,8,-7704.504982408825,-7712.049048220020,-7.544065811196
train,C2H3NO2,rxn0937,transition_state,8,-7700.451639877231,-7707.286288369372,-6.834648492140
train,C2H3NO2,rxn0937,product,8,-7701.894303230497,-7708.250016293819,-6.355713063323
train,C2H3NO2,rxn0938,reactant,8,-7704.504982408825,-7712.049048220020,-7.544065811196
train,C2H3NO2,rxn0938,transition_state,8,-7702.045235767194,-7708.187269881048,-6.142034113855
train,C2H3NO2,rxn0938,product,8,-7702.970531922058,-7708.621836876249,-5.651304954191
train,C2H3NO2,rxn1509,reactant,8,-7704.010215174370,-7711.583113149575,-7.572897975205
train,C2H3NO2,rxn1509,transition_state,8,-7702.811659855371,-7709.504536993666,-6.692877138295
train,C2H3NO2,rxn1509,product,8,-7704.800672255499,-7712.352522117969,-7.551849862470
train,C2H3NO2,rxn1510,reactant,8,-7704.010215174370,-7711.583113149575,-7.572897975205
train,C2H3NO2,rxn1510,transition_state,8,-7700.233385483549,-7706.691777177439,-6.458391693890
train,C2H3NO2,rxn1510,product,8,-7701.796844954513,-7706.566117548956,-4.769272594443
train,C2H3NO2,rxn3785,reactant,8,-7704.792872443837,-7712.314019234099,-7.521146790262
train,C2H3NO2,rxn3785,transition_state,8,-7702.528824242304,-7709.783490824529,-7.254666582225
train,C2H3NO2,rxn3785,product,8,-7703.979676025335,-7711.649366101077,-7.669690075742
train,C2H3NO2,rxn3786,reactant,8,-7704.792872508927,-7712.314019240283,-7.521146731357
train,C2H3NO2,rxn3786,transition_state,8,-7701.254962400826,-7707.569404771270,-6.314442370444
train,C2H3NO2,rxn3786,product,8,-7702.990014974638,-7708.507076967918,-5.517061993280
train,C2H3NO2,rxn3787,reactant,8,-7704.792872443837,-7712.314019234099,-7.521146790262
train,C2H3NO2,rxn3787,transition_state,8,-7702.527983456300,-7708.946336530276,-6.418353073977
train,C2H3NO2,rxn3787,product,8,-7703.726319138816,-7709.646355135360,-5.920035996544
train,C2H3NO2,rxn3788,reactant,8,-7704.792872443837,-7712.314019234099,-7.521146790262
train,C2H3NO2,rxn3788,transition_state,8,-7702.812384645359,-7709.505530455323,-6.693145809963
train,C2H3NO2,rxn3788,product,8,-7703.968070114825,-7711.518105585911,-7.550035471087
train,C2H4N2,rxn3797,reactant,8,-5116.782535016624,-5122.052006341862,-5.269471325238
train,C2H4N2,rxn3797,transition_state,8,-5114.417569836946,-5118.565065176037,-4.147495339091
train,C2H4N2,rxn3797,product,8,-5115.977431919114,-5121.333032244866,-5.355600325753
train,C2H4N2,rxn3798,reactant,8,-5116.782535016624,-5122.052006341860,-5.269471325236
train,C2H4N2,rxn3798,transition_state,8,-5113.794172805216,-5119.001609970598,-5.207437165383
train,C2H4N2,rxn3798,product,8,-5115.231730156049,-5120.172753624636,-4.941023468587
train,C2H4N2,rxn3799,reactant,8,-5116.782535016624,-5122.052006341862,-5.269471325238
train,C2H4N2,rxn3799,transition_state,8,-5113.359962710190,-5118.844882342453,-5.484919632263
train,C2H4N2,rxn3799,product,8,-5114.518497287339,-5119.221348246980,-4.702850959641
train,C2H4N2O,rxn4224,reactant,9,-7163.790506256827,-7170.946014953727,-7.155508696900
train,C2H4N2O,rxn4224,transition_state,9,-7161.526448944432,-7168.441109019439,-6.914660075007
train,C2H4N2O,rxn4224,product,9,-7162.990539763703,-7170.263632742022,-7.273092978319
train,C2H4N2O,rxn4225,reactant,9,-7163.790506256827,-7170.946014953727,-7.155508696900
train,C2H4N2O,rxn4225,transition_state,9,-7160.278874893693,-7166.815246834424,-6.536371940731
train,C2H4N2O,rxn4225,product,9,-7162.717268558232,-7167.994197757408,-5.276929199176
train,C2H4N2O,rxn4226,reactant,9,-7163.790506260963,-7170.946014948888,-7.155508687924
train,C2H4N2O,rxn4226,transition_state,9,-7160.277133638707,-7166.266154579399,-5.989020940692
train,C2H4N2O,rxn4226,product,9,-7162.002871223371,-7167.226774854643,-5.223903631272
train,C2H4N2O,rxn4227,reactant,9,-7163.790506256827,-7170.946014953727,-7.155508696900
train,C2H4N2O,rxn4227,transition_state,9,-7158.025273197813,-7164.621630800397,-6.596357602583
train,C2H4N2O,rxn4227,product,9,-7160.033451742610,-7166.832976664767,-6.799524922157
train,C2H4N2O,rxn4228,reactant,9,-7163.790506256827,-7170.946014953727,-7.155508696900
train,C2H4N2O,rxn4228,transition_state,9,-7161.628437234789,-7167.917351684509,-6.288914449720
train,C2H4N2O,rxn4228,product,9,-7163.154777714622,-7168.625252167368,-5.470474452745
train,C2H4N2O,rxn4229,reactant,9,-7163.790506256827,-7170.946014953727,-7.155508696900
train,C2H4N2O,rxn4229,transition_state,9,-7159.704086814801,-7166.768874388212,-7.064787573411
train,C2H4N2O,rxn4229,product,9,-7162.539060078185,-7169.422562220339,-6.883502142155
train,C2H4N2O,rxn9422,reactant,9,-7163.790506256827,-7170.946014953727,-7.155508696900
train,C2H4N2O,rxn9422,transition_state,9,-7158.695438183597,-7165.391126853548,-6.695688669952
train,C2H4N2O,rxn9422,product,9,-7161.727591032210,-7168.647298763993,-6.919707731783
train,C2H4N2O,rxn9423,reactant,9,-7163.790506256827,-7170.946014953727,-7.155508696900
train,C2H4N2O,rxn9423,transition_state,9,-7161.594692159330,-7168.541480171396,-6.946788012066
train,C2H4N2O,rxn9423,product,9,-7163.631421364012,-7170.845063621406,-7.213642257394
train,C2H4N2O2,rxn0871,reactant,10,-9211.348887732152,-9220.425355686195,-9.076467954043
train,C2H4N2O2,rxn0871,transition_state,10,-9209.109425547209,-9216.840246466443,-7.730820919234
train,C2H4N2O2,rxn0871,product,10,-9210.032087692125,-9217.593170956958,-7.561083264833
train,C2H4N2O2,rxn0872,reactant,10,-9211.348887732152,-9220.425355686195,-9.076467954043
train,C2H4N2O2,rxn0872,transition_state,10,-9209.308744235246,-9218.057704749173,-8.748960513927
train,C2H4N2O2,rxn0872,product,10,-9210.994961762854,-9220.098628380614,-9.103666617761
train,C2H4N2O2,rxn0873,reactant,10,-9211.348887732152,-9220.425355686195,-9.076467954043
train,C2H4N2O2,rxn0873,transition_state,10,-9209.129790264313,-9218.113816444717,-8.984026180404
train,C2H4N2O2,rxn0873,product,10,-9210.528743527195,-9219.695078518316,-9.166334991121
train,C2H4N2O2,rxn0874,reactant,10,-9211.348887730574,-9220.425355686077,-9.076467955503
train,C2H4N2O2,rxn0874,transition_state,10,-9209.063873805346,-9217.331276448600,-8.267402643254
train,C2H4N2O2,rxn0874,product,10,-9210.610354992277,-9219.632355354510,-9.022000362233
train,C2H4N2O2,rxn0875,reactant,10,-9211.348887732152,-9220.425355686195,-9.076467954043
train,C2H4N2O2,rxn0875,transition_state,10,-9207.643643324427,-9215.557423614022,-7.913780289595
train,C2H4N2O2,rxn0875,product,10,-9209.270047744938,-9216.654111909053,-7.384064164115
train,C2H4N2O2,rxn0876,reactant,10,-9211.348887732152,-9220.425355686195,-9.076467954043
